name,type_id,longitude,latitude,municipality_id
Krugersdrop Main Taxi Rank,1,27.76924,-26.10583,78
Ladybrand,3,27.45672,-29.19493,17
Lebabon Mine,3,27.61263,-26.36101,78
Lebanon Mine Taxi Rank,3,27.60978,-26.34801,78
Leeudoorn Mine Taxi Rank,3,27.5717,-26.44661,78
Leeudoorn Taxi Rank,1,27.56824,-26.44661,78
Leeudorn Mine Taxi Rank,1,27.57176,-26.4466,78
Lenasia Main Taxi Rank,1,27.82396,-26.31903,23
Lenasia Rose Avenue Main Taxi Rank,1,27.8247,-26.31899,23
Lenasia Station Main Taxi Rank,1,27.82373,-26.3188,23
Lenasia Taxi Rank,1,27.8223,-26.31966,78
Leratong Hospital Main,1,27.80813,-26.17106,78
Leratong Hospital Main Taxi Rank,1,27.80824,-26.17156,78
Leratong Hospital Taxi Rank,1,27.8080502,-26.1713467,78
Leratong Main Taxi Rank,1,27.8082,-26.17127,78
Leratong Taxi Rank,1,27.8080769,-26.1711121,78
Libanon Main Taxi Rank,1,27.60905,-26.34772,78
Libanon Taxi Rank,3,27.60916,-26.34781,78
Lion Park Temporary Taxi Rank,3,27.92496,-25.9969,23
LobatsiI Border Post,1,25.72141,-25.28258,49
Luipaaardsvlei Main Taxi Rank,1,27.81436,-26.11952,78
Luipaard Street Taxi Rank,1,27.76923,-26.10549,78
Luipaardsvlei Main Taxi Rank,3,27.81184,-26.11899,78
Luipaardsvlei Station Main Taxi Rank,1,27.81406,-26.11946,78
Luipaardsvlie Station,1,27.81152,-26.119,78
Luipardsvlei Main Taxi Rank,1,27.81157,-26.11901,78
Luipardsvlei Station Main Taxi Rank,1,27.81165,-26.11913,78
Luippardsvlei Main Taxi Rank,1,27.81178,-26.11904,78
Lusikisiki Main Taxi Rank,1,29.57359,-31.36156,11
Magaliesburg Taxi Rank,3,27.5449448,-25.9991074,78
Makiti Road House,3,27.72366,-26.02306,78
Malishi''s Place,3,27.7698,-26.15434,78
Markert Street,1,27.7724,-26.10605,78
Maseru Border,3,27.45063,-29.29788,17
Maseru Border Post,1,27.45081,-29.29787,17
Matatiele Main Taxi Rank,1,28.80858,-30.33941,11
Mathako Drive & Moilwa Drive,3,27.76921,-26.1551,78
Matlapaneng primary School,3,27.6964,-26.22457,78
Mohlakeng Rank,3,27.6963692,-26.2245426,78
Mohlakeng Taxi Rank,3,27.69803,-26.22887,78
Moilwa Drive & Moorosi Street,3,27.76892,-26.15519,78
Monument Shopping Center,1,27.79694,-26.10138,78
Monument Shopping Complex Main Taxi Rank,1,27.79696,-26.10141,78
Morning Star Taxi Rank,3,27.88817,-28.88131,17
Motlapaneng Primary School,3,27.69634,-26.22464,78
Mount Frere Taxi Rank,3,28.99129,-30.90929,11
Mponeng Main Taxi Rank,1,27.4247,-26.4455,78
Mponeng Mine,3,27.42554,-26.43851,78
Mthatha Formal Taxi Rank,1,28.79418,-31.58632,11
Mulders Drift,3,27.923624,-25.9984112,78
Mulders Drift Rank,3,27.9252148,-25.996706,78
Mulishi''s Place,3,27.76975,-26.15491,78
Munsienville Taxi Rank,1,27.75511,-26.07964,78
Munsieville Police Station,1,27.75485,-26.07957,78
Munsieville Police Station Rank,1,27.755,-26.0796,78
Munsieville Taxi Rank,1,27.75468,-26.07968,78
Noord Main Taxi Rank,1,28.04676,-26.19956,23
Noord Taxi Rank,1,28.04677,-26.19894,23
Park City,1,28.04474,-26.19729,23
Park City (Station),1,28.04474,-26.19732,23
Park City Main Taxi Rank,1,28.04468,-26.19728,23
Park City Taxi Rank,1,28.04316,-26.19921,23
Pinehaven Taxi Rank,3,27.83285,-26.06129,78
Pinehaven Temporary Taxi Rank,1,27.83333,-26.06169,78
Play Customz Car Audio Fitment Centre,3,27.76965,-26.15468,78
Poortjie  Entrance,1,27.76127,-26.4605,23
Poortjie Main Taxi,1,27.7674,-26.45693,23
Poortjie Main Taxi Rank,1,27.76738,-26.45698,23
Poortjie Taxi Rank,1,27.76767,-26.45652,23
Potchefstroom Taxi Rank,1,27.1012402,-26.7126369,49
President Mall,1,27.49372,-26.49236,78
Randfontein Main Taxi Rank,1,27.699049,-26.1813545,78
Randfontein Station Main Rank,1,27.69971,-26.18186,78
Randfontein Station Main Taxi  Rank,1,27.69915,-26.18001,78
Randfontein Station Rank,3,27.69908,-26.18112,78
Randfontein Station Taxi Rank,1,27.69899,-26.18106,78
Randfontein Taxi Rank,1,27.6991081,-26.180975,78
Randfontein Taxi Rank CBD,1,27.70282,-26.18377,78
Randfontein Taxi Rank Next To Village Square,1,27.7022,-26.17758,78
Randfontein Taxi Rank Station,1,27.6992035,-26.1806431,78
Randfontein Taxi Rank Village Square,1,27.70229,-26.17698,78
Randfontein Taxi Rank Village Street,1,27.70292,-26.18323,78
Ranfontein Station,1,27.69905,-26.18135,78
Rec Club,3,27.61272,-26.35258,78
Rustenburg Taxi Rank,1,27.2361355,-25.6637077,49
Sasol Garage,3,27.8312,-26.06169,78
Sonap Taxi Rank,3,27.78263,-26.15922,78
Soul Seekers Primary Co - Operative Limited,3,27.81022,-26.18419,23
Station Mall Taxi Rank,1,27.69874,-26.18128,78
Station Street Taxi Rank,3,27.69882,-26.18124,78
Super Cab Taxi Rank,1,27.65103,-26.32101,78
Swaneville (Lusaka) Ext 2&3 Main Taxi Rank,1,27.7669,-26.19492,78
Swaneville (Lusaka)Main Taxi Rank,1,27.76685,-26.19479,78
Swaneville Main Taxi Rank,1,27.76699,-26.19476,78
Swaneville Taxi Rank,1,27.76695,-26.19482,78
Tamboti Mall,1,27.69264,-26.17331,78
Toekomsrus Taxi Rank Diamont Street,3,27.70637,-26.20207,78
Town Hall,1,27.65265,-26.31772,78
Tshepisong Main Taxi,3,27.8059,-26.20733,23
Tshepisong Main Taxi Rank,3,27.80617,-26.20668,23
Tshepisong Phase 7 Rank,3,27.8059578,-26.2071953,78
Tshepisong Rank,3,27.8058815,-26.2073765,78
Tshepisong Taxi Rank,3,27.81006,-26.185,23
Uptown Taxi Rank,3,27.70483,-26.28321,78
Van Brandi Main Taxi Rank,1,28.04535,-26.20282,23
Village Square Mall,1,27.70033,-26.17872,78
Village Street & 16th Street,3,27.70939,-26.16806,78
Wadela Main Taxi Rank,1,27.39028,-26.46344,78
Wadela Taxi Rank,1,27.39027,-26.46335,78
Wanderers Taxi Rank,1,28.04438,-26.19722,23
WD Oliphant School,3,27.76868,-26.15664,78
Weatonaria Taxi Rank,1,27.65185,-26.32037,78
Wedela Main Taxi Rank,1,27.39063,-26.46299,78
Wedela Taxi Rank,3,27.38984,-26.46325,78
Welverdiend Main Taxi Rank,3,27.28405,-26.37745,78
West Gate,1,27.85938,-26.13509,23
West Gate Taxi Rank,1,27.85973,-26.13536,23
Western Area Mine Taxi Rank,3,27.57163,-26.44658,78
Westernaria,1,27.65322,-26.32039,78
Westgate Bus Stop,1,27.85983,-26.13544,23
Westgate Main Taxi Rank,1,27.85875,-26.13688,23
Westgate Mall Entrance,3,27.85902,-26.1381,23
Westgate Taxi Rank,3,27.85987,-26.13547,23
Westonaria Davis Main Taxi Rank,1,27.65115,-26.32043,78
Westonaria Forbes Taxi Rank,1,27.65283,-26.31795,78
Westonaria Main Taxi Rank,1,27.65281,-26.31903,78
Westonaria Taxi Rank,1,27.65084,-26.31984,78
Witpoortie Shopping Complex,1,27.83156,-26.14044,23
Witpoortje Taxi Rank,3,27.83554,-26.12747,23
Witpoortje Temporary Taxi Rank,3,27.83628,-26.1274,23
Witpoortjie Shopping Center,3,27.83053,-26.14089,23
Witpoortjie Shopping Centre Main Taxi Rank,1,27.83167,-26.14056,23
