district_id,region_id,district_code,gauteng_reference_number,emis_number,institution_name,inst_level_budgetary_requirements,level_id,data_year,type_of_institution_id,relation_with_state,sector_id,circuit_no,cluster_no,quintile,no_fee,street_number,street_name,township_village,suburb,town_city_id,telephone,email,sub_place_name,main_place_name,metropolitan_municipality_id,local_municipality_id,ward_number,latitude,longitude,pre_grade_r,pre_grade_r_classes,grade_r,grade_r_classes,grade_1,grade_1_classes,grade_2,grade_2_classes,grade_3,grade_3_classes,grade_4,grade_4_classes,grade_5,grade_5_classes,grade_6,grade_6_classes,grade_7,grade_7_classes,grade_8,grade_8_classes,grade_9,grade_9_classes,grade_10,grade_10_classes,grade_11,grade_11_classes,grade_12,grade12_classes,special,special_classes,other,other_classes,total_learners,total_classes,paid_by_sgb_educators,paid_by _state_educators,total_educators,admin_staff,support_staff,professional_non_teaching_staff
8,1002,JN,121459,700121459,LAERSKOOL CLAREMONT,PRI,1,2020,1,PUBLIC,1,1,1,4,YES,8170,MABHELEBHELE,PIMVILLE   ZONE 6,SOWETO,1,119389885,fairhope.molobela@gauteng.gov.za,PIMVILLE ZONE 6,SOWETO,2,10002,25,-26.27043902,27.91377021,0,0,26,1,30,1,38,1,28,1,33,1,38,1,29,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8,0,10,10,1,1,0
8,1002,JN,140640,700140640,LAERSKOOL ESPERANZA,PRI,1,2020,1,PUBLIC,1,1,3,3,YES,2062,SONO ROAD ZONE 2,DIEPKLOOF,SOWETO,1,119851151,rirhandzo.maluleke@gauteng.gov.za,DIEPKLOOF ZONE 2,SOWETO,2,10002,26,-26.25000523,27.94310417,0,0,104,4,158,4,186,5,143,3,171,4,138,3,133,3,174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,29,6,29,35,7,0,0
8,1002,JN,152223,700152223,LAERSKOOL FAIRLAND,SEC,2,2020,1,PUBLIC,1,4,3,2,YES,552,HANS STRYCDOM & FOURWAYS ROAD,BULTFONTEN,LANSERIA,113,796598389,THAMBATSHIRA.MALIGANA@gauteng.gov.za,CITY OF 1002 NU,CITY OF JOHANNESBURG NU,2,10002,96,-25.966392,27.930312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,5,205,5,214,5,166,4,133,3,0,0,0,0,1004,22,2,28,30,2,3,0
8,1002,JN,140228,700140228,LAERSKOOL FONTAINEBLEAU,PRI,1,2020,1,PUBLIC,1,3,2,3,YES,1,ROSE STREET,CLAREMONT,JOHANNESBURG,1,815925700,lsclaremontpr@telkomsa.net,CLAREMONT,RANDBURG,2,10002,82,-26.18226003,27.96053716,0,0,66,2,124,3,104,3,101,3,99,3,82,2,79,2,82,2,0,0,0,0,0,0,0,0,0,0,22,1,0,0,759,21,1,22,23,2,0,0
8,1002,JN,140236,700140236,LAERSKOOL GENERAAL CHRISTIAAN DE WET,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,62,STONEWALL,0,NEWLANDS,1,116735103,philip.botha@gauteng.gov.za,NEWLANDS,RANDBURG,2,10002,86,-26.17047823,27.96817352,0,0,78,3,140,4,130,4,147,4,133,4,118,4,134,4,101,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,981,31,9,26,35,4,0,0
8,1002,JN,140244,700140244,LAERSKOOL JIM FOUCHE,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,145,MARKET STREET,FAIRLAND,FAIRLAND,1,116784591,karen@lsfairland.co.za,FAIRLAND,RANDBURG,2,10002,89,-26.13477666,27.93920182,0,0,167,6,148,6,178,6,161,6,155,6,164,6,143,6,138,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,47,35,25,60,4,20,0
8,1002,JN,150813,700150813,LAERSKOOL LOUW GELDENHUYS,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,1,H.V. RABIE- EN CHARLIESTRAAT,FONTAINEBLEAU,FONTAINEBLEAU,113,117916160,arno.faber@@gauteng.gov.za,FONTAINEBLEAU,RANDBURG,2,10002,102,-26.10700397,27.98379151,42,2,77,4,75,4,92,4,115,4,93,4,89,4,85,4,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,33,25,19,44,2,6,0
8,1002,JN,140251,700140251,LAERSKOOL PIET VAN VUUREN,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,1,VICTORIA ROAD,SOPHIATOWN,0,1,116734188,wetties@absamail.co.za,TRIOMF,JOHANNESBURG,2,10002,86,-26.17478554,27.97532633,0,0,56,2,118,3,117,3,104,3,89,3,91,3,99,3,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,23,15,17,32,4,0,0
8,1002,JN,140269,700140269,LAERSKOOL UNIKA,PRI,1,2020,1,PUBLIC,1,3,1,5,NO,1,FOYLE AVE,CROSBY,JOHANNESBURG,1,118392968,laetitia.cogzell@gauteng.gov.za,CROSBY,JOHANNESBURG,2,10002,58,-26.19192033,27.9846434,0,0,54,3,103,3,105,3,102,3,94,3,110,3,113,3,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794,24,13,16,29,9,0,0
8,1002,JN,150839,700150839,LEIHLO PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,1,H/V 3 DE LAAN EN 7 DE STRAAT,LINDEN,LINDEN,1,117825442,pos@llg.co.za,LINDEN,RANDBURG,2,10002,99,-26.13802039,27.99506682,0,0,73,4,127,6,100,5,112,5,104,4,109,4,101,4,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,36,21,20,41,3,11,0
8,1002,JN,140277,700140277,LERATONG PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,1,5,NO,25,HIGH,BRIXTON,BRIXTON,1,118392848,laerpiet@gmail.com,BRIXTON,JOHANNESBURG,2,10002,69,-26.19087115,27.99156585,0,0,81,3,143,4,153,5,143,5,108,4,121,4,115,4,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,33,4,27,31,5,1,0
8,1002,JN,150847,700150847,LERESCHE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,25,ABBOT ROAD,ROBINDALE,RANDBURG,113,118884556,unika@unika.co.za,ROBINDALE,RANDBURG,2,10002,99,-26.11363612,27.99749269,0,0,99,4,116,4,100,4,115,4,91,4,103,4,102,4,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,32,27,20,47,4,9,0
8,1002,JN,121475,700121475,LION PARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,3,YES,3436,MBONGISA,PIMVILLE,SOWETO,1,119381427,leihloprimary@gmail.com,PIMVILLE ZONE 3,SOWETO,2,10002,22,-26.26450236,27.89830313,0,0,17,1,36,1,35,1,28,1,39,1,38,1,38,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,8,0,10,10,1,1,0
8,1002,JN,132399,700132399,LOFENTSE GIRLS HIGH SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,3,YES,6452,MOOIKI,ORLANDO EAST,SOWETO,1,117493122,info@leratongprimary.co.za,ORLANDO EAST,SOWETO,2,10002,31,-26.22880655,27.92614295,0,0,34,1,56,2,71,2,70,2,83,2,86,2,98,2,95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,15,1,17,18,2,3,0
8,1002,JN,132407,700132407,LUKHOLWENI PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,3,YES,6501,ADAM STREET,ORLANDO EAST,SOWETO,1,119351057,catherine.shiburi@gauteng.gov.za,ORLANDO EAST,SOWETO,2,10002,30,-26.24008145,27.9229394,0,0,71,3,95,3,92,3,87,3,90,2,96,2,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,18,0,19,19,2,2,0
8,1002,JN,400421,700400421,LULAMA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,144,C/O MALIBONGWE,THABO MBEKI,RANDBURG,1,812604110,GIRLY.LEHLOKOA@GAUTENG.GOV.ZA,LIONPARK,LANSERIA,2,10002,96,-25.99284,27.926484,0,0,44,2,151,3,130,3,151,3,151,5,196,5,220,5,186,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,30,0,34,34,3,5,0
8,1002,JN,132449,700132449,MADIBANE COMPREHENSIVE SCHOOL,SEC,2,2020,1,PUBLIC,1,2,1,3,YES,6442,MOOKI,ORLANDO EAST,SOWETO,1,119353842,Semennya.Gloria@gauteng.gov.za,ORLANDO EAST,SOWETO,2,10002,29,-26.22756679,27.92793632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,5,278,5,311,6,222,5,187,5,0,0,0,0,1215,26,0,36,36,3,5,0
8,1002,JN,132456,700132456,MANGWELE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,2,3,YES,6604,MADALA STEET,ORLANDO EAST,SOWETO,1,119351039,silence.sojola@gauteng.gov.za,POWER PARK,SOWETO,2,10002,30,-26.249097,27.922255,0,0,74,2,114,3,118,3,118,3,139,3,143,3,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,20,4,20,24,2,1,0
8,1002,JN,121517,700121517,MASAKHANE-TSWELELOPELE FS-EX IMPUMELELO-ZANDSPRUIT,PRI,1,2020,1,PUBLIC,1,1,2,3,YES,1086,SKOTA STREET,KLIPSPRUIT,JOHANNESBURG,1,119331303,SITHEMBILE.KHUMALO@gauteng.gov.za,KLIPSPRUIT,SOWETO,2,10002,25,-26.25687767,27.91293576,0,0,0,0,0,0,0,0,0,0,0,0,74,2,97,2,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,6,0,8,8,1,2,0
8,1002,JN,140756,700140756,MDELWA HLONGWANE PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,2,2,YES,3855,RAMOSE STREET,DIEPKLOOF,SOWETO,1,115281934,MAHOMED.LACHPORIA@gauteng.gov.za,DIEPKLOOF ZONE 3,SOWETO,2,10002,29,-26.23803386,27.94635816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,5,228,5,184,4,102,2,52,1,0,0,0,0,801,17,1,26,27,1,2,0
8,1002,JN,140764,700140764,MELPARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,3,3,YES,3318,DIEPENAAR DRIVE ZONE 2,DIEPKLOOF,SOWETO,1,119858338,ALLEN.MAGAU@gauteng.gov.za,DIEPKLOOF ZONE 2,SOWETO,2,10002,28,-26.24889061,27.93746809,0,0,53,2,58,1,60,2,64,1,66,2,46,1,48,1,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,12,2,12,14,1,1,0
8,1002,JN,152157,700152157,MOTJOLI PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,1,YES,74,MARINA STREET,ZANDSPRUIT,HONEYDEW,1,102220747,dikeledi.lebese@gauteng.gov.za,ZANDSPRUIT SP,ROODEPOORT,2,10002,114,-26.058808,27.904064,0,0,0,0,294,8,328,8,331,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,24,1,26,27,3,3,0
8,1002,JN,121541,700121541,MUSENGA VHADZIMU PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,4,YES,5353,MNQUMA,SOWETO,PIMVILLE,1,119333451,patricia.khoza@gauteng.gov.za,PIMVILLE ZONE 5,SOWETO,2,10002,22,-26.27410688,27.90363835,0,0,87,2,140,3,145,3,163,3,146,4,136,4,144,3,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,25,1,26,27,2,3,0
8,1002,JN,130989,700130989,MUSI COMPREHENSIVE,PRI,1,2020,1,PUBLIC,1,3,2,5,NO,63,SECOND AVENUE,MELVILLE,0,1,117264323,nalini.padayachee@gauteng.gov.za,MELVILLE,JOHANNESBURG,2,10002,87,-26.17665207,28.00511006,0,0,59,3,118,3,110,3,105,3,103,3,104,3,83,3,91,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,24,11,20,31,13,0,0
8,1002,JN,121590,700121590,MUZOMUHLE,PRI,1,2020,1,PUBLIC,1,1,2,3,YES,118,MATJ ILA,KLIPSPRUIT,SOWETO,1,110261808,Motjoli118@gmail.com,KLIPSPRUIT,SOWETO,2,10002,25,-26.25860548,27.90530875,0,1,52,2,79,2,58,2,53,1,69,1,47,1,66,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,12,0,15,15,1,2,0
8,1002,JN,152827,700152827,NAMEDI SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,1784,J.B.MARKS,DIEPSLOOT,FOURWAYS,1,110557936,rose.segale@gauteng.gov.za,DIEPSLOOT WEST 1,DIEPSLOOT,2,10002,113,-25.92873726,28.00146083,0,0,89,3,318,5,276,5,302,7,344,5,281,5,284,4,279,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,38,1,53,54,4,0,6
8,1002,JN,121608,700121608,NANDI PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,1,1,5,YES,5962,MODJADJI STREET,PIMVILLE ZONE 7,SOWETO,1,119331609,WISEKA.MALULEKE@gauteng.gov.za,PIMVILLE ZONE 7,SOWETO,2,10002,22,-26.26823694,27.90719614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,7,357,7,380,8,311,7,109,5,0,0,0,0,1509,34,6,41,47,3,6,0
8,1002,JN,152454,700152454,NEW NATION SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,1071,RIVERS OF BABYLON,DIEPSLOOT,RANDBURG,1,114641487,JOHN.RAMARUMO@gauteng.gov.za,DIEPSLOOT WEST,DIEPSLOOT,2,10002,95,-25.923432,28.018074,0,0,0,0,359,7,326,7,334,7,309,6,308,6,350,6,315,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301,45,0,59,59,4,7,0
8,1002,JN,140848,700140848,NEWCLARE PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,2,2,YES,4140,TSOTESTI STREET,DIEPKLOOF ZONE 03,SOWETO,1,119851037,JOSEPH.GENGE@gauteng.gov.za,DIEPKLOOF ZONE 3,SOWETO,2,10002,29,-26.23736832,27.94762142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,154,5,222,7,212,7,114,4,0,0,0,0,822,28,0,27,27,1,4,0
8,1002,JN,140855,700140855,NKHOLI PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,3,4,YES,1278,KUBU,DIEPKLOOF EXTENTION,SOWETO,1,119858114,frans.chiloane@gauteng.gov.za,DIEPKLOOF SP,SOWETO,2,10002,27,-26.25492627,27.9554101,0,0,38,1,55,1,47,1,49,1,45,1,46,1,36,1,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,8,0,10,10,2,3,0
8,1002,JN,133348,700133348,NOORDGESIG PRIMARY SCHOOL,NA,4,2020,2,PUBLIC,1,2,3,0,NO,1,CNR 1ST & DELAREY STREET,VREDEDORP,MAYFAIR NORTH,1,118375327,Mshado.Dladla@gauteng.gov.za,JAN HOFMEYER,JOHANNESBURG,2,10002,58,-26.191273,28.017996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3,60,2,123,2,96,2,145,3,108,3,40,2,0,0,0,0,655,17,0,41,41,3,7,0
8,1002,JN,141200,700141200,NOORDGESIG SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,2,4,YES,72,POLLACK AVENUE,NEWCLARE,JOHANNESBURG,1,114700003,dbenps@gmail.com,NEWCLARE,RANDBURG,2,10002,82,-26.18551858,27.96953222,0,0,61,2,135,4,146,4,124,4,142,4,152,3,124,3,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,28,1,29,30,3,5,0
8,1002,JN,121632,700121632,NORTH RIDING SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,4,YES,2859,MOKOEREKOERE STREET ZONE 2,PIMVILLE,SOWETO,105,119331437,ester.moloto@gauteng.gov.za,PIMVILLE ZONE 2,SOWETO,2,10002,22,-26.26566248,27.90575173,0,0,46,2,61,2,65,2,49,2,59,2,79,2,68,2,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,16,1,16,17,1,2,0
8,1002,JN,140079,700140079,NORTHCLIFF HIGH SCHOOL,PRI,1,2020,1,PUBLIC,1,2,1,4,YES,800,BERGROOS,NOORDGESIG,JOHANNESBURG,105,119357735,noordgesigprim@yahoo.com,NOORDGESIG,SOWETO,2,10002,29,-26.231304,27.938137,0,0,93,4,121,7,245,7,225,7,218,6,237,7,217,6,198,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,50,1,47,48,4,7,0
8,1002,JN,140087,700140087,NORTHCLIFF PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,1,4,YES,240,MAJOR STREET,NOORDGESIG,SOWETO,1,119351081,DEREK.DEVEREUX@gauteng.gov.za,NOORDGESIG,SOWETO,2,10002,29,-26.22820936,27.93539165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,6,246,6,363,9,235,6,177,5,0,0,0,0,1285,32,2,41,43,3,7,0
8,1002,JN,400663,700400663,ORLANDO SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,3,5,YES,102,HYPERION STREET,NORTH RIDING,RANDBURG,113,814810848,admin@nrhs.co.za,NOORDHANG,RANDBURG,2,10002,101,-26.04519992,27.96914526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,8,181,7,145,5,132,4,143,5,0,0,0,0,807,29,18,18,36,6,1,0
8,1002,JN,140285,700140285,PARADISE BEND PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,1,5,NO,0,MOUNTAINVIEW DRIVE,BLACKHEATH,EXTENSION3 NORTHCLIFF,1,114761544,walter.essex-clark@gauteng.gov.za,BLACKHEATH,RANDBURG,2,10002,88,-26.13000442,27.96489599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,12,323,11,298,11,295,11,293,11,0,0,0,0,1574,56,39,50,89,7,14,0
8,1002,JN,140293,700140293,PARKTOWN GIRLS' HIGH SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,176,WELTEVREDEN ROAD,NORTHCLIFF,0,1,116784454,JEANINE.KERR@gauteng.gov.za,NORTHCLIFF,RANDBURG,2,10002,98,-26.13771179,27.9604955,0,0,34,4,126,5,118,5,122,5,128,5,131,5,126,5,126,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,39,13,23,36,6,11,0
8,1002,JN,132670,700132670,PARKVIEW JUNIOR SCHOOL,SEC,2,2020,1,PUBLIC,1,2,1,3,YES,6502,MOOKI,SOWETO,JOHANNESBURG,1,119356048,wilson.maumela@gauteng.gov.za,ORLANDO EAST,SOWETO,2,10002,31,-26.23075333,27.92646761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3,153,3,205,4,123,4,57,3,0,0,0,0,667,17,0,22,22,2,5,0
8,1002,JN,232074,700232074,PARKVIEW SENIOR SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,10,R114 RD. I.E. OLD KRUGERSDORP RD,MULDERSDRIFT,DIEPSLOOT,113,114645258,raseriti.lerumo@gauteng.gov.za,DIEPSLOOT NATURE RESERVE,CITY OF JOHANNESBURG NU,2,10002,96,-25.93611695,27.98583851,0,0,49,2,183,5,195,5,196,5,174,4,186,4,187,3,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,31,5,33,38,2,4,0
8,1002,JN,131136,700131136,PAUL MOSAKA PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,3,5,NO,55,TYRONE AVENUE,PARKVIEW,0,1,115935900,anthea.cereseto@gauteng.gov.za,PARKVIEW,RANDBURG,2,10002,87,-26.156739,28.022087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,6,226,6,223,6,204,6,207,6,0,0,0,0,1090,30,33,37,70,17,13,0
8,1002,JN,131177,700131177,PIMVILLE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,1,ENNIS ROAD,PARKVIEW,JOHANNESBURG,1,116465542,FIONA.PENNINGTON@GAUTENG.GOV.ZA,PARKVIEW,RANDBURG,2,10002,87,-26.15898656,28.02377024,0,0,51,2,85,3,85,3,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,11,11,7,18,1,5,0
8,1002,JN,131193,700131193,PROGRESS COMPREHENSIVE SCHOOL,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,1,CNR DUNDALK AND DEE STR,PAPRKVIEW,JOHANNESBURG,1,116461007,secretary@parkviewsenior.co.za,GREENSIDE EAST,RANDBURG,2,10002,87,-26.15465941,28.0243068,0,0,0,0,0,0,0,0,0,0,93,3,110,4,96,3,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,13,11,10,21,3,7,0
8,1002,JN,121673,700121673,QHOBOSHEANE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,4,YES,3779,MSINTSI STREET,ZONE 4 PIMVILLE,SOWETO,1,119331410,GRACIA.LEBEPE@gauteng.gov.za,PIMVILLE ZONE 4,SOWETO,2,10002,22,-26.27045592,27.89267331,0,0,45,3,91,2,124,3,91,2,101,2,112,3,111,3,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,20,3,21,24,2,2,0
8,1002,JN,121707,700121707,R W FICK SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,1,1,5,YES,137,THAKADU STREET,PIMVILLE,SOWETO,1,119332256,pimvilleprimary@gmail.com,PIMVILLE ZONE 7,SOWETO,2,10002,22,-26.26985259,27.90732766,0,0,33,2,36,1,47,1,30,1,42,1,43,1,32,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,9,0,11,11,1,1,0
8,1002,JN,121715,700121715,RAND PARK HIGH SCHOOL,SEC,2,2020,1,PUBLIC,1,1,1,4,YES,3898,MOGAGANE,PIMVILLE,SOWETO,1,119332585,mamaponya.makgoba@gauteng.gov.za,PIMVILLE ZONE 4,SOWETO,2,10002,22,-26.27290939,27.89509936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,7,293,7,300,7,293,7,182,5,0,0,0,0,1429,33,2,43,45,2,8,0
8,1002,JN,140889,700140889,RAND PARK PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,2,2,4,YES,227,DIPPENAAR DRIVE,ZONE 1 DIEPKLOOF,SOWETO,1,119851195,NKWE.MONAGENG@gauteng.gov.za,DIEPKLOOF ZONE 1,SOWETO,2,10002,28,-26.24081329,27.93877977,0,0,31,2,66,2,61,2,47,2,55,2,58,1,48,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,13,1,13,14,1,2,0
8,1002,JN,140095,700140095,RANDBURGSKOOL (KLINIEKSKOOL- GESTREMDE LEERLINGE),SEC,2,2020,1,PUBLIC,1,3,1,5,NO,1,PEERBOOM,BOSMONT,JOHANNESBURG,1,114742856,faizel.lachp@gauteng.gov.za,BOSMONT,RANDBURG,2,10002,82,-26.192095,27.960165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,5,202,5,290,8,131,4,106,3,0,0,0,0,948,25,0,32,32,2,5,0
8,1002,JN,151241,700151241,RESHOMILE PRIMARY SCHOOL,SEC,2,2020,1,PUBLIC,1,4,2,5,NO,1,ASSGAAI AVE,RANDPARK RIDGE EXT1,RANDPARK RIDGE,113,117931246,rphs@randparkhigh.co.za,RANDPARK RIDGE,RANDBURG,2,10002,134,-26.093558,27.957269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,8,295,8,294,8,298,9,273,8,0,0,0,0,1454,41,33,50,83,11,19,0
8,1002,JN,151258,700151258,RISIDALE PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,2,5,NO,125,BOEKENHOUT STREET,RAND PARK RIDGE,RANDBURG,1,117937434,info@randparkprimary.co.za,RANDPARK RIDGE,RANDBURG,2,10002,134,-26.09891228,27.95502313,0,0,0,0,145,4,142,4,148,4,147,4,142,4,151,4,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,28,5,28,33,4,7,0
8,1002,JN,151290,700151290,RIVERLEA PRIMARY SCHOOL,NA,4,2020,2,PUBLIC,1,4,2,0,NO,51,MILNER ROAD,KENSINGTON B,RANDBURG,113,118861280,ronald.bachelor@gauteng.gov.za,KENSINGTON B,RANDBURG,2,10002,104,-26.080501,28.000007,0,0,19,4,34,4,31,4,46,5,10,1,10,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,20,0,26,26,2,14,2
8,1002,JN,400237,700400237,RIVERLEA SECONDARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,3,1,YES,3274,LAPENG STREET,DIEPSLOOT EXT 6,RANDBURG,1,114645393,deidre.xulu@gauteng.gov.za,DIEPSLOOT WEST 2,DIEPSLOOT,2,10002,113,-25.939083,28.008573,0,0,33,1,168,4,188,4,186,4,189,4,201,4,175,4,215,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,30,0,37,37,3,6,0
8,1002,JN,151365,700151365,ROBIN HILLS PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,3,3,5,NO,1,SAN MICHELE AVENUE,RISIDALE,JOHANNESBURG,1,116786622,admin@risidaleprimary.co.za,RISIDALE,RANDBURG,2,10002,88,-26.13599582,27.98019956,0,0,39,3,132,5,121,5,114,5,121,5,110,5,107,5,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,38,18,20,38,3,9,0
8,1002,JN,140103,700140103,ROOSEVELT HIGH SCHOOL,PRI,1,2020,1,PUBLIC,1,2,3,3,YES,1,JUMA,RIVERLEA,0,1,114742459,MARCELLE.ELEPHANT@gauteng.gov.za,RIVERLEA,JOHANNESBURG,2,10002,68,-26.21572268,27.97633336,0,0,41,2,118,3,119,3,129,3,117,3,114,3,131,3,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,23,2,25,27,2,4,0
8,1002,JN,140111,700140111,SELELEKELA SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,2,3,3,YES,1,JUMA STREET,RIVERLEA,RIVERLEA,1,114742878,HILTON.ARENDS@gauteng.gov.za,RIVERLEA,JOHANNESBURG,2,10002,68,-26.21465593,27.97633332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,5,148,3,184,5,169,5,100,3,0,0,0,0,786,21,1,22,23,2,4,0
8,1002,JN,151415,700151415,SELOPE-THEMA PRIMARY SCHOOL,PRI,1,2020,1,PUBLIC,1,4,1,5,NO,3,KALK AVENUE,RANDPARK EXT 2,RANDBURG,1,117921710,elaine@robinhills.gp.school.za,RANDPARK,RANDBURG,2,10002,98,-26.113381,27.974752,0,0,43,1,107,4,113,3,106,3,116,3,112,3,119,3,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,23,6,22,28,3,0,0
8,1002,JN,131367,700131367,SGODIPHOLA SECONDARY SCHOOL,SEC,2,2020,1,PUBLIC,1,3,3,5,NO,1,THIBAULT STEET,ROOSEVELT PARK EXT.1,JOHANNESBURG NORTH,1,117824937,coleen.stemmet@gauteng.gov.za,EMMARENTIA,RANDBURG,2,10002,88,-26.15502537,27.9957581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,12,356,11,320,11,319,11,181,7,0,0,0,0,1620,52,34,34,68,6,8,0
